id,user_id,account_id,date,amount,merchant,description,category,is_recurring,mcc,source
t44,u_user6,a_credit,2024-02-05,-12.39,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t45,u_user6,a_credit,2024-02-06,-7.88,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t46,u_user6,a_credit,2024-02-07,-2.85,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t62,u_user6,a_checking,2024-02-07,-4.65,Starbucks,STARBUCKS 6259,coffee,false,5814,synthetic
t61,u_user6,a_checking,2024-02-08,-35.18,Panera Bread,PANERA BREAD 1180,restaurants,false,5812,synthetic
t72,u_user6,a_credit,2024-02-09,-468.85,United Airlines,UA 142044,travel,false,4511,synthetic
t41,u_user6,a_checking,2024-02-10,-82.51,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t58,u_user6,a_checking,2024-02-10,-34.65,Panera Bread,PANERA BREAD 1333,restaurants,false,5812,synthetic
t42,u_user6,a_checking,2024-02-12,-57.78,Comcast,HOME INTERNET,internet,true,4816,synthetic
t43,u_user6,a_checking,2024-02-14,-46.9,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t67,u_user6,a_checking,2024-02-14,-42.62,Lyft,LYFT TRIP 3364,rideshare,false,4121,synthetic
t39,u_user6,a_checking,2024-02-15,2557.31,Acme Inc.,,Income,true,0,synthetic
t48,u_user6,a_checking,2024-02-15,-114.93,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t52,u_user6,a_checking,2024-02-16,-85.87,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t59,u_user6,a_checking,2024-02-16,-17.99,Panera Bread,PANERA BREAD 8502,restaurants,false,5812,synthetic
t54,u_user6,a_checking,2024-02-17,-68.01,Shell,,gas,false,5541,synthetic
t55,u_user6,a_checking,2024-02-17,-46.18,Chevron,CHEVRON OIL 5447,gas,false,5541,synthetic
t63,u_user6,a_checking,2024-02-17,-4.12,Starbucks,STARBUCKS 6973,coffee,false,5814,synthetic
t73,u_user6,a_checking,2024-02-17,-233.89,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t56,u_user6,a_checking,2024-02-18,-26.61,Chipotle,CHIPOTLE 6942,restaurants,false,5812,synthetic
t70,u_user6,a_credit,2024-02-20,-37.06,Amazon,AMZN Mktp US*C4411,shopping,false,5942,synthetic
t53,u_user6,a_checking,2024-02-21,-42.87,Chevron,CHEVRON OIL 2297,gas,false,5541,synthetic
t65,u_user6,a_checking,2024-02-21,-3.43,Starbucks,STARBUCKS 9949,coffee,false,5814,synthetic
t66,u_user6,a_checking,2024-02-22,-4.98,Starbucks,STARBUCKS 7829,coffee,false,5814,synthetic
t57,u_user6,a_checking,2024-02-23,-30.05,Local Diner,LOCAL DINER 9051,restaurants,false,5812,synthetic
t49,u_user6,a_checking,2024-02-24,-105.93,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t51,u_user6,a_checking,2024-02-27,-89.18,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t69,u_user6,a_checking,2024-02-27,-49.72,Uber,UBER TRIP 3270,rideshare,false,4121,synthetic
t64,u_user6,a_checking,2024-02-29,-5.31,Starbucks,STARBUCKS 7504,coffee,false,5814,synthetic
t68,u_user6,a_checking,2024-02-29,-55.1,Lyft,,rideshare,false,4121,synthetic
t71,u_user6,a_credit,2024-02-29,-190.38,Amazon,AMZN Mktp US*E1988,shopping,false,5942,synthetic
t74,u_user6,a_checking,2024-03-01,2447.47,Acme Inc.,PAYROLL,Income,true,0,synthetic
t76,u_user6,a_checking,2024-03-02,-1478.23,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t97,u_user6,a_checking,2024-03-03,-5.32,Starbucks,,coffee,false,5814,synthetic
t80,u_user6,a_credit,2024-03-05,-12.84,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t88,u_user6,a_checking,2024-03-05,-60.47,Shell,SHELL OIL 5691,gas,false,5541,synthetic
t89,u_user6,a_checking,2024-03-05,-79.43,Chevron,CHEVRON OIL 3661,gas,false,5541,synthetic
t81,u_user6,a_credit,2024-03-06,-8.36,Netflix,,subscription,true,5815,synthetic
t86,u_user6,a_checking,2024-03-06,-56.93,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t96,u_user6,a_checking,2024-03-06,-28.72,Local Diner,,restaurants,false,5812,synthetic
t106,u_user6,a_credit,2024-03-07,-177.61,Best Buy,BESTBUY #2982,electronics,false,5732,synthetic
t82,u_user6,a_credit,2024-03-07,-3.11,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t94,u_user6,a_checking,2024-03-07,-38.04,Panera Bread,PANERA BREAD 3400,restaurants,false,5812,synthetic
t99,u_user6,a_checking,2024-03-07,-3.6,Starbucks,STARBUCKS 6188,coffee,false,5814,synthetic
t77,u_user6,a_checking,2024-03-10,-78.95,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t105,u_user6,a_checking,2024-03-12,-56.78,Uber,UBER TRIP 3030,rideshare,false,4121,synthetic
t78,u_user6,a_checking,2024-03-12,-62.77,Comcast,HOME INTERNET,internet,true,4816,synthetic
t103,u_user6,a_checking,2024-03-13,-3.74,Starbucks,,coffee,false,5814,synthetic
t107,u_user6,a_credit,2024-03-13,-45.77,Target,TARGET #1526,shopping,false,5311,synthetic
t79,u_user6,a_checking,2024-03-14,-45.96,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t75,u_user6,a_checking,2024-03-15,2575.3,Acme Inc.,PAYROLL,Income,true,0,synthetic
t91,u_user6,a_checking,2024-03-15,-21.35,Chipotle,CHIPOTLE 5698,restaurants,false,5812,synthetic
t92,u_user6,a_checking,2024-03-15,-20.71,Chipotle,CHIPOTLE 5313,restaurants,false,5812,synthetic
t87,u_user6,a_checking,2024-03-16,-32.23,Shell,SHELL OIL 4415,gas,false,5541,synthetic
t90,u_user6,a_checking,2024-03-16,-34.69,Chevron,CHEVRON OIL 7501,gas,false,5541,synthetic
t95,u_user6,a_checking,2024-03-16,-29.93,Panera Bread,PANERA BREAD 5306,restaurants,false,5812,synthetic
t83,u_user6,a_checking,2024-03-19,-80.14,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t98,u_user6,a_checking,2024-03-19,-4.02,Starbucks,STARBUCKS 9191,coffee,false,5814,synthetic
t104,u_user6,a_checking,2024-03-23,-21.11,Uber,UBER TRIP 3225,rideshare,false,4121,synthetic
t108,u_user6,a_credit,2024-03-23,-572.66,American Airlines,AA 624209,travel,false,4511,synthetic
t85,u_user6,a_checking,2024-03-24,-72.71,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t100,u_user6,a_checking,2024-03-26,-3.64,Starbucks,STARBUCKS 6043,coffee,false,5814,synthetic
t101,u_user6,a_checking,2024-03-28,-4.34,Starbucks,STARBUCKS 9428,coffee,false,5814,synthetic
t84,u_user6,a_checking,2024-03-29,-73.26,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t102,u_user6,a_checking,2024-03-30,-5.36,Starbucks,STARBUCKS 9356,coffee,false,5814,synthetic
t109,u_user6,a_checking,2024-03-30,136.34,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t93,u_user6,a_checking,2024-03-30,-26.31,Local Diner,LOCAL DINER 5033,restaurants,false,5812,synthetic
t110,u_user6,a_checking,2024-04-01,2579.97,Acme Inc.,PAYROLL,Income,true,0,synthetic
t131,u_user6,a_checking,2024-04-01,-20.53,Chipotle,CHIPOTLE 6479,restaurants,false,5812,synthetic
t133,u_user6,a_checking,2024-04-01,-3.22,Starbucks,STARBUCKS 3921,coffee,false,5814,synthetic
t112,u_user6,a_checking,2024-04-02,-1511.01,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t144,u_user6,a_checking,2024-04-02,-133.88,Kaiser,Kaiser Permanente,healthcare,false,8011,synthetic
t120,u_user6,a_checking,2024-04-03,-98.15,Whole Foods,,groceries,false,5411,synthetic
t139,u_user6,a_checking,2024-04-03,-2.98,Starbucks,,coffee,false,5814,synthetic
t116,u_user6,a_credit,2024-04-05,-12.65,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t125,u_user6,a_checking,2024-04-05,-39.24,Chevron,CHEVRON OIL 9862,gas,false,5541,synthetic
t128,u_user6,a_checking,2024-04-05,-22.7,Panera Bread,PANERA BREAD 9710,restaurants,false,5812,synthetic
t140,u_user6,a_checking,2024-04-05,-4.96,Starbucks,STARBUCKS 1955,coffee,false,5814,synthetic
t117,u_user6,a_credit,2024-04-06,-7.79,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t134,u_user6,a_checking,2024-04-06,-4.11,Starbucks,STARBUCKS 1836,coffee,false,5814,synthetic
t137,u_user6,a_checking,2024-04-06,-4.28,Starbucks,STARBUCKS 5452,coffee,false,5814,synthetic
t138,u_user6,a_checking,2024-04-06,-5.0,Starbucks,STARBUCKS 3420,coffee,false,5814,synthetic
t118,u_user6,a_credit,2024-04-07,-2.87,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t119,u_user6,a_checking,2024-04-07,-74.19,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t124,u_user6,a_checking,2024-04-08,-66.87,Chevron,CHEVRON OIL 2933,gas,false,5541,synthetic
t122,u_user6,a_checking,2024-04-09,-52.86,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t135,u_user6,a_checking,2024-04-09,-6.3,Starbucks,STARBUCKS 7707,coffee,false,5814,synthetic
t113,u_user6,a_checking,2024-04-10,-79.47,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t114,u_user6,a_checking,2024-04-12,-62.86,Comcast,HOME INTERNET,internet,true,4816,synthetic
t115,u_user6,a_checking,2024-04-14,-43.61,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t136,u_user6,a_checking,2024-04-14,-4.99,Starbucks,STARBUCKS 1804,coffee,false,5814,synthetic
t141,u_user6,a_checking,2024-04-14,-29.41,Lyft,,rideshare,false,4121,synthetic
t111,u_user6,a_checking,2024-04-15,2420.16,Acme Inc.,PAYROLL,Income,true,0,synthetic
t121,u_user6,a_checking,2024-04-16,-107.1,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t142,u_user6,a_credit,2024-04-16,-92.95,Amazon,AMZN Mktp US*G1759,shopping,false,5942,synthetic
t143,u_user6,a_credit,2024-04-17,-86.32,Amazon,AMZN Mktp US*D2665,shopping,false,5942,synthetic
t129,u_user6,a_checking,2024-04-18,-28.76,Panera Bread,,restaurants,false,5812,synthetic
t123,u_user6,a_checking,2024-04-20,-98.68,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t132,u_user6,a_checking,2024-04-23,-15.74,Chipotle,CHIPOTLE 7799,restaurants,false,5812,synthetic
t130,u_user6,a_checking,2024-04-27,-35.53,Panera Bread,PANERA BREAD 9638,restaurants,false,5812,synthetic
t127,u_user6,a_checking,2024-04-28,-30.49,Local Diner,LOCAL DINER 8445,restaurants,false,5812,synthetic
t126,u_user6,a_checking,2024-04-30,-52.16,Shell,,gas,false,5541,synthetic
t145,u_user6,a_checking,2024-05-01,2469.9,Acme Inc.,PAYROLL,Income,true,0,synthetic
t147,u_user6,a_checking,2024-05-02,-1469.4,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t157,u_user6,a_checking,2024-05-02,-54.8,Shell,SHELL OIL 4142,gas,false,5541,synthetic
t169,u_user6,a_checking,2024-05-04,-6.09,Starbucks,STARBUCKS 3741,coffee,false,5814,synthetic
t151,u_user6,a_credit,2024-05-05,-13.5,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t152,u_user6,a_credit,2024-05-06,-8.19,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t153,u_user6,a_credit,2024-05-07,-3.09,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t156,u_user6,a_checking,2024-05-08,-43.82,GrocerMart,,groceries,false,5411,synthetic
t162,u_user6,a_checking,2024-05-08,-19.85,Panera Bread,PANERA BREAD 3200,restaurants,false,5812,synthetic
t148,u_user6,a_checking,2024-05-10,-83.47,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t149,u_user6,a_checking,2024-05-12,-58.35,Comcast,HOME INTERNET,internet,true,4816,synthetic
t154,u_user6,a_checking,2024-05-12,-93.42,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t173,u_user6,a_credit,2024-05-12,-58.03,Amazon,AMZN Mktp US*H7952,shopping,false,5942,synthetic
t166,u_user6,a_checking,2024-05-13,-4.11,Starbucks,STARBUCKS 6834,coffee,false,5814,synthetic
t150,u_user6,a_checking,2024-05-14,-45.94,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t155,u_user6,a_checking,2024-05-14,-53.01,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t146,u_user6,a_checking,2024-05-15,2415.27,Acme Inc.,PAYROLL,Income,true,0,synthetic
t165,u_user6,a_checking,2024-05-15,-6.27,Starbucks,STARBUCKS 8749,coffee,false,5814,synthetic
t168,u_user6,a_checking,2024-05-15,-3.94,Starbucks,STARBUCKS 3261,coffee,false,5814,synthetic
t170,u_user6,a_checking,2024-05-16,-11.07,Lyft,LYFT TRIP 9790,rideshare,false,4121,synthetic
t159,u_user6,a_checking,2024-05-19,-33.25,Local Diner,LOCAL DINER 2744,restaurants,false,5812,synthetic
t163,u_user6,a_checking,2024-05-19,-4.29,Starbucks,STARBUCKS 7520,coffee,false,5814,synthetic
t167,u_user6,a_checking,2024-05-21,-4.72,Starbucks,STARBUCKS 8731,coffee,false,5814,synthetic
t174,u_user6,a_checking,2024-05-21,-119.84,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t160,u_user6,a_checking,2024-05-24,-30.29,Chipotle,CHIPOTLE 7031,restaurants,false,5812,synthetic
t161,u_user6,a_checking,2024-05-24,-25.44,Local Diner,LOCAL DINER 2724,restaurants,false,5812,synthetic
t172,u_user6,a_credit,2024-05-26,-229.2,Best Buy,BESTBUY #3232,electronics,false,5732,synthetic
t158,u_user6,a_checking,2024-05-27,-53.07,Shell,SHELL OIL 2499,gas,false,5541,synthetic
t164,u_user6,a_checking,2024-05-27,-4.43,Starbucks,STARBUCKS 7918,coffee,false,5814,synthetic
t171,u_user6,a_credit,2024-05-31,-311.3,Target,TARGET #2154,shopping,false,5311,synthetic
t175,u_user6,a_checking,2024-06-01,2473.34,Acme Inc.,PAYROLL,Income,true,0,synthetic
t191,u_user6,a_checking,2024-06-01,-12.22,Chipotle,,restaurants,false,5812,synthetic
t177,u_user6,a_checking,2024-06-02,-1470.74,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t195,u_user6,a_checking,2024-06-04,-3.76,Starbucks,STARBUCKS 4651,coffee,false,5814,synthetic
t181,u_user6,a_credit,2024-06-05,-13.33,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t204,u_user6,a_checking,2024-06-05,-77.59,Venmo,VENMO CASHOUT,transfer,false,6011,synthetic
t182,u_user6,a_credit,2024-06-06,-7.88,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t187,u_user6,a_checking,2024-06-06,-79.26,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t183,u_user6,a_credit,2024-06-07,-2.99,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t201,u_user6,a_credit,2024-06-07,-348.09,Amazon,AMZN Mktp US*A7251,shopping,false,5942,synthetic
t194,u_user6,a_checking,2024-06-09,-3.76,Starbucks,STARBUCKS 6163,coffee,false,5814,synthetic
t178,u_user6,a_checking,2024-06-10,-82.48,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t189,u_user6,a_checking,2024-06-10,-36.0,Shell,SHELL OIL 1525,gas,false,5541,synthetic
t199,u_user6,a_checking,2024-06-10,-32.92,Uber,UBER TRIP 1254,rideshare,false,4121,synthetic
t179,u_user6,a_checking,2024-06-12,-57.27,Comcast,HOME INTERNET,internet,true,4816,synthetic
t198,u_user6,a_checking,2024-06-13,-34.91,Uber,UBER TRIP 6402,rideshare,false,4121,synthetic
t180,u_user6,a_checking,2024-06-14,-43.7,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t176,u_user6,a_checking,2024-06-15,2387.01,Acme Inc.,PAYROLL,Income,true,0,synthetic
t190,u_user6,a_checking,2024-06-15,-74.95,Chevron,CHEVRON OIL 8304,gas,false,5541,synthetic
t192,u_user6,a_checking,2024-06-18,-19.41,Chipotle,CHIPOTLE 2785,restaurants,false,5812,synthetic
t203,u_user6,a_checking,2024-06-19,-76.37,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t200,u_user6,a_credit,2024-06-20,-240.45,Amazon,AMZN Mktp US*H8756,shopping,false,5942,synthetic
t188,u_user6,a_checking,2024-06-21,-120.8,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t185,u_user6,a_checking,2024-06-22,-92.07,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t196,u_user6,a_checking,2024-06-23,-5.74,Starbucks,STARBUCKS 9216,coffee,false,5814,synthetic
t184,u_user6,a_checking,2024-06-25,-69.79,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t197,u_user6,a_checking,2024-06-25,-6.26,Starbucks,STARBUCKS 2355,coffee,false,5814,synthetic
t186,u_user6,a_checking,2024-06-29,-74.84,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t202,u_user6,a_credit,2024-06-29,-374.98,United Airlines,UA 436476,travel,false,4511,synthetic
t193,u_user6,a_checking,2024-06-30,-41.34,Panera Bread,PANERA BREAD 6743,restaurants,false,5812,synthetic
t205,u_user6,a_checking,2024-07-01,2386.49,Acme Inc.,PAYROLL,Income,true,0,synthetic
t216,u_user6,a_checking,2024-07-01,-82.66,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t227,u_user6,a_checking,2024-07-01,-3.51,Starbucks,STARBUCKS 9366,coffee,false,5814,synthetic
t207,u_user6,a_checking,2024-07-02,-1454.24,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t217,u_user6,a_checking,2024-07-02,-71.77,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t222,u_user6,a_checking,2024-07-03,-26.35,Panera Bread,PANERA BREAD 4453,restaurants,false,5812,synthetic
t224,u_user6,a_checking,2024-07-03,-3.84,Starbucks,STARBUCKS 6130,coffee,false,5814,synthetic
t233,u_user6,a_credit,2024-07-04,-534.52,United Airlines,UA 369548,travel,false,4511,synthetic
t211,u_user6,a_credit,2024-07-05,-13.12,Spotify,,subscription,true,5815,synthetic
t212,u_user6,a_credit,2024-07-06,-8.23,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t213,u_user6,a_credit,2024-07-07,-3.11,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t219,u_user6,a_checking,2024-07-07,-32.98,Shell,,gas,false,5541,synthetic
t223,u_user6,a_checking,2024-07-07,-34.94,Panera Bread,PANERA BREAD 6208,restaurants,false,5812,synthetic
t234,u_user6,a_checking,2024-07-08,-224.98,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t208,u_user6,a_checking,2024-07-10,-78.22,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t209,u_user6,a_checking,2024-07-12,-61.58,Comcast,HOME INTERNET,internet,true,4816,synthetic
t235,u_user6,a_checking,2024-07-13,-60.82,Kaiser,Kaiser Permanente,healthcare,false,8011,synthetic
t210,u_user6,a_checking,2024-07-14,-42.8,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t232,u_user6,a_credit,2024-07-14,-265.02,Amazon,AMZN Mktp US*G2850,shopping,false,5942,synthetic
t206,u_user6,a_checking,2024-07-15,2377.96,Acme Inc.,PAYROLL,Income,true,0,synthetic
t214,u_user6,a_checking,2024-07-15,-103.38,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t218,u_user6,a_checking,2024-07-18,-65.15,Chevron,CHEVRON OIL 9046,gas,false,5541,synthetic
t229,u_user6,a_checking,2024-07-20,-6.17,Starbucks,STARBUCKS 4967,coffee,false,5814,synthetic
t215,u_user6,a_checking,2024-07-25,-48.76,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t225,u_user6,a_checking,2024-07-28,-7.1,Starbucks,STARBUCKS 7705,coffee,false,5814,synthetic
t226,u_user6,a_checking,2024-07-28,-3.68,Starbucks,STARBUCKS 4877,coffee,false,5814,synthetic
t231,u_user6,a_checking,2024-07-28,-35.05,Uber,UBER TRIP 8163,rideshare,false,4121,synthetic
t228,u_user6,a_checking,2024-07-29,-5.51,Starbucks,STARBUCKS 7550,coffee,false,5814,synthetic
t230,u_user6,a_checking,2024-07-30,-3.5,Starbucks,STARBUCKS 7125,coffee,false,5814,synthetic
t220,u_user6,a_checking,2024-07-31,-14.56,Local Diner,LOCAL DINER 6087,restaurants,false,5812,synthetic
t221,u_user6,a_checking,2024-07-31,-23.89,Chipotle,CHIPOTLE 7409,restaurants,false,5812,synthetic
t236,u_user6,a_checking,2024-08-01,2513.95,Acme Inc.,PAYROLL,Income,true,0,synthetic
t266,u_user6,a_checking,2024-08-01,-64.18,Uber,UBER TRIP 9801,rideshare,false,4121,synthetic
t238,u_user6,a_checking,2024-08-02,-1524.1,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t242,u_user6,a_credit,2024-08-05,-12.53,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t269,u_user6,a_credit,2024-08-05,-90.53,Amazon,AMZN Mktp US*G8660,shopping,false,5942,synthetic
t243,u_user6,a_credit,2024-08-06,-8.21,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t247,u_user6,a_checking,2024-08-06,-94.52,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t254,u_user6,a_checking,2024-08-06,-54.43,Chevron,CHEVRON OIL 1056,gas,false,5541,synthetic
t244,u_user6,a_credit,2024-08-07,-2.88,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t261,u_user6,a_checking,2024-08-07,-3.12,Starbucks,,coffee,false,5814,synthetic
t253,u_user6,a_checking,2024-08-08,-30.33,Shell,SHELL OIL 6243,gas,false,5541,synthetic
t263,u_user6,a_checking,2024-08-08,-6.8,Starbucks,STARBUCKS 1327,coffee,false,5814,synthetic
t270,u_user6,a_credit,2024-08-09,-426.82,United Airlines,UA 737723,travel,false,4511,synthetic
t271,u_user6,a_checking,2024-08-09,-162.77,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
t239,u_user6,a_checking,2024-08-10,-78.66,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t267,u_user6,a_credit,2024-08-10,-275.97,Target,,shopping,false,5311,synthetic
t256,u_user6,a_checking,2024-08-11,-30.97,Panera Bread,PANERA BREAD 1259,restaurants,false,5812,synthetic
t264,u_user6,a_checking,2024-08-11,-30.6,Lyft,LYFT TRIP 2307,rideshare,false,4121,synthetic
t240,u_user6,a_checking,2024-08-12,-57.03,Comcast,HOME INTERNET,internet,true,4816,synthetic
