id,user_id,account_id,date,amount,merchant,description,category,is_recurring,mcc,source
t38,u_user5,a_checking,2024-02-12,-62.35,Comcast,HOME INTERNET,internet,true,4816,synthetic
t45,u_user5,a_checking,2024-02-12,-109.64,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t39,u_user5,a_checking,2024-02-14,-45.94,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t35,u_user5,a_checking,2024-02-15,2592.44,Acme Inc.,PAYROLL,Income,true,0,synthetic
t46,u_user5,a_checking,2024-02-15,-112.96,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t43,u_user5,a_checking,2024-02-18,-138.45,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t51,u_user5,a_checking,2024-02-18,-12.09,Panera Bread,PANERA BREAD 2607,restaurants,false,5812,synthetic
t64,u_user5,a_checking,2024-02-18,-54.28,Lyft,LYFT TRIP 1256,rideshare,false,4121,synthetic
t53,u_user5,a_checking,2024-02-19,-14.32,Local Diner,LOCAL DINER 3925,restaurants,false,5812,synthetic
t57,u_user5,a_checking,2024-02-19,-6.65,Starbucks,,coffee,false,5814,synthetic
t71,u_user5,a_checking,2024-02-20,-239.59,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t48,u_user5,a_checking,2024-02-21,-59.41,Shell,SHELL OIL 6527,gas,false,5541,synthetic
t44,u_user5,a_checking,2024-02-24,-121.6,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t49,u_user5,a_checking,2024-02-25,-55.97,Chevron,CHEVRON OIL 2627,gas,false,5541,synthetic
t50,u_user5,a_checking,2024-02-25,-48.49,Shell,,gas,false,5541,synthetic
t58,u_user5,a_checking,2024-02-27,-7.89,Starbucks,STARBUCKS 1097,coffee,false,5814,synthetic
t61,u_user5,a_checking,2024-02-28,-3.65,Starbucks,STARBUCKS 3578,coffee,false,5814,synthetic
t62,u_user5,a_checking,2024-02-28,-6.96,Starbucks,STARBUCKS 9233,coffee,false,5814,synthetic
t67,u_user5,a_credit,2024-02-28,-140.4,Amazon,AMZN Mktp US*B9088,shopping,false,5942,synthetic
t70,u_user5,a_checking,2024-02-28,-185.18,Venmo,VENMO CASHOUT,transfer,false,6011,synthetic
t56,u_user5,a_checking,2024-02-29,-29.52,Panera Bread,PANERA BREAD 5378,restaurants,false,5812,synthetic
t72,u_user5,a_checking,2024-03-01,2464.73,Acme Inc.,PAYROLL,Income,true,0,synthetic
t74,u_user5,a_checking,2024-03-02,-1570.71,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t90,u_user5,a_checking,2024-03-02,-26.52,Chipotle,CHIPOTLE 9210,restaurants,false,5812,synthetic
t105,u_user5,a_credit,2024-03-04,-321.69,Delta Airlines,DL 324045,travel,false,4511,synthetic
t101,u_user5,a_checking,2024-03-05,-55.87,Uber,UBER TRIP 5074,rideshare,false,4121,synthetic
t78,u_user5,a_credit,2024-03-05,-12.85,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t91,u_user5,a_checking,2024-03-05,-28.0,Chipotle,CHIPOTLE 4948,restaurants,false,5812,synthetic
t79,u_user5,a_credit,2024-03-06,-8.34,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t80,u_user5,a_credit,2024-03-07,-2.97,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t102,u_user5,a_credit,2024-03-08,-111.16,Amazon,AMZN Mktp US*G9654,shopping,false,5942,synthetic
t84,u_user5,a_checking,2024-03-08,-42.33,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t100,u_user5,a_checking,2024-03-10,-43.28,Lyft,LYFT TRIP 6818,rideshare,false,4121,synthetic
t75,u_user5,a_checking,2024-03-10,-77.43,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t85,u_user5,a_checking,2024-03-10,-59.56,Chevron,CHEVRON OIL 4683,gas,false,5541,synthetic
t76,u_user5,a_checking,2024-03-12,-62.65,Comcast,HOME INTERNET,internet,true,4816,synthetic
t98,u_user5,a_checking,2024-03-13,-4.19,Starbucks,,coffee,false,5814,synthetic
t106,u_user5,a_checking,2024-03-14,-107.4,Kaiser,Kaiser Permanente,healthcare,false,8011,synthetic
t77,u_user5,a_checking,2024-03-14,-46.78,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t97,u_user5,a_checking,2024-03-14,-5.59,Starbucks,STARBUCKS 1842,coffee,false,5814,synthetic
t73,u_user5,a_checking,2024-03-15,2601.39,Acme Inc.,PAYROLL,Income,true,0,synthetic
t89,u_user5,a_checking,2024-03-15,-27.49,Panera Bread,PANERA BREAD 4086,restaurants,false,5812,synthetic
t99,u_user5,a_checking,2024-03-15,-15.06,Lyft,LYFT TRIP 5864,rideshare,false,4121,synthetic
t103,u_user5,a_credit,2024-03-16,-90.82,Amazon,AMZN Mktp US*G3106,shopping,false,5942,synthetic
t107,u_user5,a_checking,2024-03-17,-71.56,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t81,u_user5,a_checking,2024-03-17,-124.54,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t93,u_user5,a_checking,2024-03-17,-5.96,Starbucks,STARBUCKS 7837,coffee,false,5814,synthetic
t104,u_user5,a_credit,2024-03-18,-181.9,Best Buy,BESTBUY #2375,electronics,false,5732,synthetic
t96,u_user5,a_checking,2024-03-18,-5.34,Starbucks,STARBUCKS 2195,coffee,false,5814,synthetic
t95,u_user5,a_checking,2024-03-21,-8.09,Starbucks,STARBUCKS 2421,coffee,false,5814,synthetic
t87,u_user5,a_checking,2024-03-22,-65.09,Shell,SHELL OIL 1862,gas,false,5541,synthetic
t108,u_user5,a_checking,2024-03-24,183.16,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t86,u_user5,a_checking,2024-03-26,-72.4,Chevron,CHEVRON OIL 7895,gas,false,5541,synthetic
t83,u_user5,a_checking,2024-03-27,-140.92,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t94,u_user5,a_checking,2024-03-27,-3.79,Starbucks,STARBUCKS 3529,coffee,false,5814,synthetic
t92,u_user5,a_checking,2024-03-29,-3.57,Starbucks,STARBUCKS 5921,coffee,false,5814,synthetic
t82,u_user5,a_checking,2024-03-30,-86.17,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t88,u_user5,a_checking,2024-03-31,-40.83,Chevron,CHEVRON OIL 8369,gas,false,5541,synthetic
t109,u_user5,a_checking,2024-04-01,2609.59,Acme Inc.,PAYROLL,Income,true,0,synthetic
t111,u_user5,a_checking,2024-04-02,-1445.92,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t130,u_user5,a_checking,2024-04-02,-3.41,Starbucks,STARBUCKS 1379,coffee,false,5814,synthetic
t136,u_user5,a_credit,2024-04-03,-415.29,United Airlines,UA 598493,travel,false,4511,synthetic
t120,u_user5,a_checking,2024-04-04,-65.79,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t129,u_user5,a_checking,2024-04-04,-6.82,Starbucks,,coffee,false,5814,synthetic
t131,u_user5,a_checking,2024-04-04,-6.7,Starbucks,STARBUCKS 3301,coffee,false,5814,synthetic
t115,u_user5,a_credit,2024-04-05,-12.4,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t116,u_user5,a_credit,2024-04-06,-8.31,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t122,u_user5,a_checking,2024-04-06,-45.67,Chevron,CHEVRON OIL 1407,gas,false,5541,synthetic
t117,u_user5,a_credit,2024-04-07,-2.89,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t134,u_user5,a_credit,2024-04-07,-315.91,Amazon,AMZN Mktp US*H7191,shopping,false,5942,synthetic
t119,u_user5,a_checking,2024-04-08,-109.84,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t118,u_user5,a_checking,2024-04-09,-77.17,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t112,u_user5,a_checking,2024-04-10,-81.39,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t135,u_user5,a_credit,2024-04-11,-203.45,Best Buy,BESTBUY #9404,electronics,false,5732,synthetic
t113,u_user5,a_checking,2024-04-12,-58.94,Comcast,HOME INTERNET,internet,true,4816,synthetic
t124,u_user5,a_checking,2024-04-12,-38.85,Local Diner,LOCAL DINER 3422,restaurants,false,5812,synthetic
t114,u_user5,a_checking,2024-04-14,-45.82,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t132,u_user5,a_checking,2024-04-14,-4.56,Starbucks,STARBUCKS 8216,coffee,false,5814,synthetic
t110,u_user5,a_checking,2024-04-15,2466.04,Acme Inc.,PAYROLL,Income,true,0,synthetic
t127,u_user5,a_checking,2024-04-16,-4.68,Starbucks,STARBUCKS 1399,coffee,false,5814,synthetic
t121,u_user5,a_checking,2024-04-17,-61.06,Chevron,CHEVRON OIL 7687,gas,false,5541,synthetic
t123,u_user5,a_checking,2024-04-17,-39.82,Panera Bread,,restaurants,false,5812,synthetic
t128,u_user5,a_checking,2024-04-19,-7.78,Starbucks,STARBUCKS 9428,coffee,false,5814,synthetic
t133,u_user5,a_checking,2024-04-19,-5.85,Starbucks,STARBUCKS 1599,coffee,false,5814,synthetic
t125,u_user5,a_checking,2024-04-20,-27.28,Panera Bread,PANERA BREAD 2486,restaurants,false,5812,synthetic
t126,u_user5,a_checking,2024-04-21,-3.77,Starbucks,,coffee,false,5814,synthetic
t137,u_user5,a_checking,2024-04-24,206.4,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t138,u_user5,a_checking,2024-05-01,2529.51,Acme Inc.,PAYROLL,Income,true,0,synthetic
t140,u_user5,a_checking,2024-05-02,-1478.52,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t157,u_user5,a_checking,2024-05-02,-24.53,Chipotle,CHIPOTLE 4171,restaurants,false,5812,synthetic
t149,u_user5,a_checking,2024-05-03,-61.91,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t153,u_user5,a_checking,2024-05-03,-73.55,Shell,SHELL OIL 5005,gas,false,5541,synthetic
t170,u_user5,a_checking,2024-05-03,-155.25,Venmo,,transfer,false,6011,synthetic
t163,u_user5,a_checking,2024-05-04,-6.32,Starbucks,,coffee,false,5814,synthetic
t144,u_user5,a_credit,2024-05-05,-13.01,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t145,u_user5,a_credit,2024-05-06,-7.87,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t155,u_user5,a_checking,2024-05-06,-29.24,Chipotle,CHIPOTLE 4887,restaurants,false,5812,synthetic
t168,u_user5,a_credit,2024-05-06,-153.85,American Airlines,,travel,false,4511,synthetic
t146,u_user5,a_credit,2024-05-07,-3.06,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t159,u_user5,a_checking,2024-05-07,-7.74,Starbucks,STARBUCKS 7515,coffee,false,5814,synthetic
t161,u_user5,a_checking,2024-05-09,-4.95,Starbucks,STARBUCKS 5882,coffee,false,5814,synthetic
t141,u_user5,a_checking,2024-05-10,-80.78,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t165,u_user5,a_checking,2024-05-10,-28.2,Lyft,LYFT TRIP 5462,rideshare,false,4121,synthetic
t142,u_user5,a_checking,2024-05-12,-59.9,Comcast,HOME INTERNET,internet,true,4816,synthetic
t150,u_user5,a_checking,2024-05-12,-98.65,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t143,u_user5,a_checking,2024-05-14,-44.22,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t156,u_user5,a_checking,2024-05-14,-16.95,Chipotle,CHIPOTLE 9463,restaurants,false,5812,synthetic
t139,u_user5,a_checking,2024-05-15,2570.61,Acme Inc.,PAYROLL,Income,true,0,synthetic
t154,u_user5,a_checking,2024-05-16,-30.75,Shell,SHELL OIL 5757,gas,false,5541,synthetic
t147,u_user5,a_checking,2024-05-17,-66.8,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t148,u_user5,a_checking,2024-05-17,-122.8,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t152,u_user5,a_checking,2024-05-19,-94.25,Whole Foods,,groceries,false,5411,synthetic
t166,u_user5,a_credit,2024-05-19,-124.43,Best Buy,BESTBUY #1711,electronics,false,5732,synthetic
t167,u_user5,a_credit,2024-05-19,-54.65,Best Buy,,electronics,false,5732,synthetic
t162,u_user5,a_checking,2024-05-23,-3.33,Starbucks,STARBUCKS 8257,coffee,false,5814,synthetic
t171,u_user5,a_checking,2024-05-23,213.67,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t151,u_user5,a_checking,2024-05-26,-120.28,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t169,u_user5,a_checking,2024-05-26,-129.96,Kaiser,,healthcare,false,8011,synthetic
t158,u_user5,a_checking,2024-05-27,-31.0,Local Diner,,restaurants,false,5812,synthetic
t164,u_user5,a_checking,2024-05-27,-58.03,Lyft,LYFT TRIP 8073,rideshare,false,4121,synthetic
t160,u_user5,a_checking,2024-05-28,-7.15,Starbucks,STARBUCKS 9736,coffee,false,5814,synthetic
t172,u_user5,a_checking,2024-06-01,2559.23,Acme Inc.,PAYROLL,Income,true,0,synthetic
t182,u_user5,a_checking,2024-06-01,-71.12,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t174,u_user5,a_checking,2024-06-02,-1488.94,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t196,u_user5,a_checking,2024-06-02,-3.58,Starbucks,STARBUCKS 8875,coffee,false,5814,synthetic
t181,u_user5,a_checking,2024-06-03,-49.12,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t178,u_user5,a_credit,2024-06-05,-12.94,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t183,u_user5,a_checking,2024-06-05,-86.94,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t185,u_user5,a_checking,2024-06-05,-41.8,Chevron,CHEVRON OIL 5231,gas,false,5541,synthetic
t197,u_user5,a_checking,2024-06-05,-46.11,Lyft,LYFT TRIP 4458,rideshare,false,4121,synthetic
t179,u_user5,a_credit,2024-06-06,-7.98,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t180,u_user5,a_credit,2024-06-07,-3.0,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t186,u_user5,a_checking,2024-06-07,-72.24,Shell,SHELL OIL 5373,gas,false,5541,synthetic
t194,u_user5,a_checking,2024-06-08,-5.21,Starbucks,STARBUCKS 4563,coffee,false,5814,synthetic
t195,u_user5,a_checking,2024-06-08,-4.87,Starbucks,STARBUCKS 4520,coffee,false,5814,synthetic
t184,u_user5,a_checking,2024-06-09,-70.59,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t175,u_user5,a_checking,2024-06-10,-76.38,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t198,u_user5,a_checking,2024-06-11,-19.74,Lyft,,rideshare,false,4121,synthetic
t176,u_user5,a_checking,2024-06-12,-58.86,Comcast,HOME INTERNET,internet,true,4816,synthetic
t192,u_user5,a_checking,2024-06-12,-6.35,Starbucks,STARBUCKS 9187,coffee,false,5814,synthetic
t177,u_user5,a_checking,2024-06-14,-46.45,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t202,u_user5,a_checking,2024-06-14,137.95,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t173,u_user5,a_checking,2024-06-15,2459.21,Acme Inc.,PAYROLL,Income,true,0,synthetic
t190,u_user5,a_checking,2024-06-15,-29.51,Local Diner,LOCAL DINER 2744,restaurants,false,5812,synthetic
t200,u_user5,a_checking,2024-06-15,-233.77,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
t201,u_user5,a_checking,2024-06-15,-151.08,Kaiser,Kaiser Permanente,healthcare,false,8011,synthetic
t187,u_user5,a_checking,2024-06-17,-66.95,Chevron,CHEVRON OIL 7705,gas,false,5541,synthetic
t188,u_user5,a_checking,2024-06-19,-72.92,Chevron,CHEVRON OIL 3438,gas,false,5541,synthetic
t191,u_user5,a_checking,2024-06-19,-37.23,Panera Bread,PANERA BREAD 1576,restaurants,false,5812,synthetic
t199,u_user5,a_credit,2024-06-22,-31.4,Amazon,AMZN Mktp US*C1293,shopping,false,5942,synthetic
t189,u_user5,a_checking,2024-06-23,-24.68,Local Diner,LOCAL DINER 8861,restaurants,false,5812,synthetic
t193,u_user5,a_checking,2024-06-30,-6.71,Starbucks,STARBUCKS 2627,coffee,false,5814,synthetic
t203,u_user5,a_checking,2024-07-01,2390.14,Acme Inc.,PAYROLL,Income,true,0,synthetic
t205,u_user5,a_checking,2024-07-02,-1469.22,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t214,u_user5,a_checking,2024-07-02,-80.04,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t209,u_user5,a_credit,2024-07-05,-13.44,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t215,u_user5,a_checking,2024-07-05,-132.72,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t210,u_user5,a_credit,2024-07-06,-7.69,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t211,u_user5,a_credit,2024-07-07,-3.09,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t230,u_user5,a_checking,2024-07-07,-4.29,Starbucks,STARBUCKS 1390,coffee,false,5814,synthetic
t235,u_user5,a_checking,2024-07-07,-114.27,City Dental,,healthcare,false,8011,synthetic
t231,u_user5,a_credit,2024-07-08,-264.56,Amazon,AMZN Mktp US*B7732,shopping,false,5942,synthetic
t233,u_user5,a_credit,2024-07-08,-119.0,Amazon,,shopping,false,5942,synthetic
t212,u_user5,a_checking,2024-07-09,-110.06,Whole Foods,,groceries,false,5411,synthetic
t216,u_user5,a_checking,2024-07-09,-123.62,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t229,u_user5,a_checking,2024-07-09,-3.92,Starbucks,STARBUCKS 9703,coffee,false,5814,synthetic
t206,u_user5,a_checking,2024-07-10,-80.25,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t220,u_user5,a_checking,2024-07-11,-35.49,Chevron,CHEVRON OIL 9162,gas,false,5541,synthetic
t207,u_user5,a_checking,2024-07-12,-59.18,Comcast,HOME INTERNET,internet,true,4816,synthetic
t208,u_user5,a_checking,2024-07-14,-45.95,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t221,u_user5,a_checking,2024-07-14,-25.92,Panera Bread,PANERA BREAD 5695,restaurants,false,5812,synthetic
t237,u_user5,a_checking,2024-07-14,149.7,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t204,u_user5,a_checking,2024-07-15,2516.96,Acme Inc.,PAYROLL,Income,true,0,synthetic
t224,u_user5,a_checking,2024-07-19,-4.97,Starbucks,STARBUCKS 6037,coffee,false,5814,synthetic
t227,u_user5,a_checking,2024-07-19,-6.35,Starbucks,STARBUCKS 5089,coffee,false,5814,synthetic
t219,u_user5,a_checking,2024-07-20,-46.52,Shell,SHELL OIL 7751,gas,false,5541,synthetic
t225,u_user5,a_checking,2024-07-20,-6.93,Starbucks,STARBUCKS 1024,coffee,false,5814,synthetic
t238,u_user5,a_checking,2024-07-20,-56.32,Venmo,VENMO CASHOUT,transfer,false,6011,synthetic
t228,u_user5,a_checking,2024-07-21,-5.46,Starbucks,STARBUCKS 9104,coffee,false,5814,synthetic
t222,u_user5,a_checking,2024-07-23,-29.03,Chipotle,CHIPOTLE 4917,restaurants,false,5812,synthetic
t234,u_user5,a_credit,2024-07-23,-585.22,American Airlines,AA 275225,travel,false,4511,synthetic
t217,u_user5,a_checking,2024-07-25,-49.19,Shell,SHELL OIL 3563,gas,false,5541,synthetic
t232,u_user5,a_credit,2024-07-26,-190.06,Best Buy,BESTBUY #6177,electronics,false,5732,synthetic
t226,u_user5,a_checking,2024-07-27,-7.63,Starbucks,STARBUCKS 6616,coffee,false,5814,synthetic
t236,u_user5,a_checking,2024-07-28,-214.76,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t223,u_user5,a_checking,2024-07-29,-12.61,Panera Bread,PANERA BREAD 7141,restaurants,false,5812,synthetic
t218,u_user5,a_checking,2024-07-30,-65.92,Shell,SHELL OIL 4078,gas,false,5541,synthetic
t213,u_user5,a_checking,2024-07-31,-84.75,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t239,u_user5,a_checking,2024-08-01,2509.47,Acme Inc.,PAYROLL,Income,true,0,synthetic
t241,u_user5,a_checking,2024-08-02,-1450.29,Landlord,,housing,true,6513,synthetic
t254,u_user5,a_checking,2024-08-03,-64.67,Chevron,CHEVRON OIL 7989,gas,false,5541,synthetic
t266,u_user5,a_credit,2024-08-03,-250.56,Amazon,,shopping,false,5942,synthetic
t245,u_user5,a_credit,2024-08-05,-12.74,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t246,u_user5,a_credit,2024-08-06,-8.36,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t247,u_user5,a_credit,2024-08-07,-3.1,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t257,u_user5,a_checking,2024-08-07,-32.39,Local Diner,LOCAL DINER 9103,restaurants,false,5812,synthetic
t263,u_user5,a_checking,2024-08-07,-3.91,Starbucks,STARBUCKS 2156,coffee,false,5814,synthetic
t268,u_user5,a_checking,2024-08-08,64.53,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t242,u_user5,a_checking,2024-08-10,-82.11,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t259,u_user5,a_checking,2024-08-10,-5.58,Starbucks,STARBUCKS 2070,coffee,false,5814,synthetic
t264,u_user5,a_checking,2024-08-11,-5.74,Starbucks,STARBUCKS 3248,coffee,false,5814,synthetic
t243,u_user5,a_checking,2024-08-12,-61.9,Comcast,HOME INTERNET,internet,true,4816,synthetic
t258,u_user5,a_checking,2024-08-12,-40.8,Local Diner,LOCAL DINER 9018,restaurants,false,5812,synthetic
t244,u_user5,a_checking,2024-08-14,-46.24,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t240,u_user5,a_checking,2024-08-15,2619.49,Acme Inc.,PAYROLL,Income,true,0,synthetic
