id,user_id,account_id,date,amount,merchant,description,category,is_recurring,mcc,source
t68,u_user2,a_checking,2024-02-05,-224.08,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t45,u_user2,a_credit,2024-02-06,-7.59,Netflix,,subscription,true,5815,synthetic
t56,u_user2,a_checking,2024-02-06,-14.68,Local Diner,LOCAL DINER 4199,restaurants,false,5812,synthetic
t46,u_user2,a_credit,2024-02-07,-2.87,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t48,u_user2,a_checking,2024-02-07,-85.42,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t52,u_user2,a_checking,2024-02-08,-58.08,Shell,,gas,false,5541,synthetic
t65,u_user2,a_checking,2024-02-08,-3.95,Starbucks,STARBUCKS 2695,coffee,false,5814,synthetic
t67,u_user2,a_credit,2024-02-08,-304.78,Target,TARGET #5482,shopping,false,5311,synthetic
t41,u_user2,a_checking,2024-02-10,-78.73,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t53,u_user2,a_checking,2024-02-10,-58.13,Shell,SHELL OIL 8587,gas,false,5541,synthetic
t42,u_user2,a_checking,2024-02-12,-57.82,Comcast,HOME INTERNET,internet,true,4816,synthetic
t59,u_user2,a_checking,2024-02-12,-14.53,Local Diner,LOCAL DINER 6518,restaurants,false,5812,synthetic
t60,u_user2,a_checking,2024-02-13,-34.51,Local Diner,LOCAL DINER 3440,restaurants,false,5812,synthetic
t61,u_user2,a_checking,2024-02-13,-27.79,Panera Bread,PANERA BREAD 1446,restaurants,false,5812,synthetic
t43,u_user2,a_checking,2024-02-14,-46.37,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t39,u_user2,a_checking,2024-02-15,2396.14,Acme Inc.,PAYROLL,Income,true,0,synthetic
t51,u_user2,a_checking,2024-02-15,-144.57,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t64,u_user2,a_checking,2024-02-19,-6.78,Starbucks,STARBUCKS 2881,coffee,false,5814,synthetic
t58,u_user2,a_checking,2024-02-21,-15.24,Panera Bread,PANERA BREAD 1776,restaurants,false,5812,synthetic
t69,u_user2,a_checking,2024-02-21,-152.27,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t54,u_user2,a_checking,2024-02-22,-50.57,Chevron,CHEVRON OIL 6457,gas,false,5541,synthetic
t55,u_user2,a_checking,2024-02-23,-66.86,Chevron,CHEVRON OIL 8542,gas,false,5541,synthetic
t57,u_user2,a_checking,2024-02-23,-38.71,Chipotle,CHIPOTLE 4318,restaurants,false,5812,synthetic
t47,u_user2,a_checking,2024-02-25,-114.52,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t63,u_user2,a_checking,2024-02-25,-4.23,Starbucks,STARBUCKS 3535,coffee,false,5814,synthetic
t49,u_user2,a_checking,2024-02-29,-74.63,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t70,u_user2,a_checking,2024-03-01,2592.67,Acme Inc.,PAYROLL,Income,true,0,synthetic
t83,u_user2,a_checking,2024-03-01,-146.42,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t72,u_user2,a_checking,2024-03-02,-1552.19,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t76,u_user2,a_credit,2024-03-05,-13.37,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t77,u_user2,a_credit,2024-03-06,-7.66,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t78,u_user2,a_credit,2024-03-07,-3.0,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t98,u_user2,a_checking,2024-03-09,-26.83,Lyft,LYFT TRIP 9002,rideshare,false,4121,synthetic
t73,u_user2,a_checking,2024-03-10,-81.19,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t86,u_user2,a_checking,2024-03-10,-58.96,Chevron,CHEVRON OIL 8850,gas,false,5541,synthetic
t84,u_user2,a_checking,2024-03-11,-61.47,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t74,u_user2,a_checking,2024-03-12,-60.08,Comcast,HOME INTERNET,internet,true,4816,synthetic
t88,u_user2,a_checking,2024-03-13,-12.08,Local Diner,LOCAL DINER 5917,restaurants,false,5812,synthetic
t75,u_user2,a_checking,2024-03-14,-47.07,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t71,u_user2,a_checking,2024-03-15,2531.83,Acme Inc.,PAYROLL,Income,true,0,synthetic
t99,u_user2,a_credit,2024-03-15,-293.85,Amazon,AMZN Mktp US*A7305,shopping,false,5942,synthetic
t95,u_user2,a_checking,2024-03-16,-6.55,Starbucks,,coffee,false,5814,synthetic
t96,u_user2,a_checking,2024-03-16,-5.28,Starbucks,STARBUCKS 1183,coffee,false,5814,synthetic
t92,u_user2,a_checking,2024-03-17,-4.5,Starbucks,STARBUCKS 4176,coffee,false,5814,synthetic
t80,u_user2,a_checking,2024-03-18,-115.48,GrocerMart,,groceries,false,5411,synthetic
t94,u_user2,a_checking,2024-03-18,-7.35,Starbucks,STARBUCKS 3863,coffee,false,5814,synthetic
t82,u_user2,a_checking,2024-03-20,-84.29,GrocerMart,,groceries,false,5411,synthetic
t101,u_user2,a_checking,2024-03-21,-235.53,Kaiser,Kaiser Permanente,healthcare,false,8011,synthetic
t81,u_user2,a_checking,2024-03-21,-100.61,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t87,u_user2,a_checking,2024-03-21,-74.74,Shell,,gas,false,5541,synthetic
t91,u_user2,a_checking,2024-03-22,-4.67,Starbucks,,coffee,false,5814,synthetic
t100,u_user2,a_credit,2024-03-23,-247.64,American Airlines,AA 630799,travel,false,4511,synthetic
t79,u_user2,a_checking,2024-03-23,-87.51,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t89,u_user2,a_checking,2024-03-24,-17.09,Chipotle,CHIPOTLE 8282,restaurants,false,5812,synthetic
t85,u_user2,a_checking,2024-03-25,-79.1,Shell,SHELL OIL 9263,gas,false,5541,synthetic
t97,u_user2,a_checking,2024-03-25,-4.99,Starbucks,STARBUCKS 8678,coffee,false,5814,synthetic
t90,u_user2,a_checking,2024-03-27,-38.61,Panera Bread,PANERA BREAD 2051,restaurants,false,5812,synthetic
t93,u_user2,a_checking,2024-03-28,-3.32,Starbucks,STARBUCKS 6869,coffee,false,5814,synthetic
t102,u_user2,a_checking,2024-04-01,2507.86,Acme Inc.,PAYROLL,Income,true,0,synthetic
t118,u_user2,a_checking,2024-04-01,-38.74,Chipotle,,restaurants,false,5812,synthetic
t128,u_user2,a_checking,2024-04-01,-55.85,Uber,UBER TRIP 5895,rideshare,false,4121,synthetic
t104,u_user2,a_checking,2024-04-02,-1485.59,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t119,u_user2,a_checking,2024-04-03,-33.0,Chipotle,CHIPOTLE 7845,restaurants,false,5812,synthetic
t108,u_user2,a_credit,2024-04-05,-12.78,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t112,u_user2,a_checking,2024-04-05,-50.74,GrocerMart,,groceries,false,5411,synthetic
t109,u_user2,a_credit,2024-04-06,-7.73,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t113,u_user2,a_checking,2024-04-06,-52.36,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t110,u_user2,a_credit,2024-04-07,-2.94,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t105,u_user2,a_checking,2024-04-10,-82.68,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t111,u_user2,a_checking,2024-04-10,-49.04,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t133,u_user2,a_checking,2024-04-10,154.02,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t131,u_user2,a_checking,2024-04-11,-227.71,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
t106,u_user2,a_checking,2024-04-12,-59.72,Comcast,HOME INTERNET,internet,true,4816,synthetic
t130,u_user2,a_credit,2024-04-13,-456.23,United Airlines,UA 872332,travel,false,4511,synthetic
t107,u_user2,a_checking,2024-04-14,-45.7,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t103,u_user2,a_checking,2024-04-15,2498.2,Acme Inc.,PAYROLL,Income,true,0,synthetic
t121,u_user2,a_checking,2024-04-15,-21.36,Chipotle,CHIPOTLE 4580,restaurants,false,5812,synthetic
t127,u_user2,a_checking,2024-04-16,-4.39,Starbucks,STARBUCKS 2895,coffee,false,5814,synthetic
t129,u_user2,a_credit,2024-04-16,-184.42,Amazon,AMZN Mktp US*F4907,shopping,false,5942,synthetic
t120,u_user2,a_checking,2024-04-17,-26.13,Local Diner,LOCAL DINER 5591,restaurants,false,5812,synthetic
t124,u_user2,a_checking,2024-04-17,-5.68,Starbucks,STARBUCKS 6368,coffee,false,5814,synthetic
t126,u_user2,a_checking,2024-04-17,-4.65,Starbucks,STARBUCKS 3466,coffee,false,5814,synthetic
t117,u_user2,a_checking,2024-04-20,-22.44,Chipotle,CHIPOTLE 1896,restaurants,false,5812,synthetic
t125,u_user2,a_checking,2024-04-23,-6.27,Starbucks,STARBUCKS 8566,coffee,false,5814,synthetic
t132,u_user2,a_checking,2024-04-24,-115.33,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
t123,u_user2,a_checking,2024-04-26,-3.85,Starbucks,STARBUCKS 5485,coffee,false,5814,synthetic
t115,u_user2,a_checking,2024-04-27,-55.11,Chevron,CHEVRON OIL 7078,gas,false,5541,synthetic
t114,u_user2,a_checking,2024-04-28,-119.99,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t122,u_user2,a_checking,2024-04-28,-4.99,Starbucks,STARBUCKS 8984,coffee,false,5814,synthetic
t116,u_user2,a_checking,2024-04-30,-77.41,Shell,SHELL OIL 9806,gas,false,5541,synthetic
t134,u_user2,a_checking,2024-05-01,2581.12,Acme Inc.,PAYROLL,Income,true,0,synthetic
t146,u_user2,a_checking,2024-05-01,-35.86,Chevron,CHEVRON OIL 2814,gas,false,5541,synthetic
t136,u_user2,a_checking,2024-05-02,-1448.3,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t151,u_user2,a_checking,2024-05-02,-16.15,Local Diner,,restaurants,false,5812,synthetic
t161,u_user2,a_credit,2024-05-02,-437.66,United Airlines,,travel,false,4511,synthetic
t143,u_user2,a_checking,2024-05-04,-63.33,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t157,u_user2,a_checking,2024-05-04,-6.61,Starbucks,STARBUCKS 9711,coffee,false,5814,synthetic
t140,u_user2,a_credit,2024-05-05,-13.24,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t141,u_user2,a_credit,2024-05-06,-8.13,Netflix,,subscription,true,5815,synthetic
t142,u_user2,a_credit,2024-05-07,-3.06,Apple,,subscription,true,5734,synthetic
t154,u_user2,a_checking,2024-05-07,-5.21,Starbucks,STARBUCKS 6877,coffee,false,5814,synthetic
t137,u_user2,a_checking,2024-05-10,-80.97,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t148,u_user2,a_checking,2024-05-10,-33.48,Chevron,CHEVRON OIL 4561,gas,false,5541,synthetic
t160,u_user2,a_credit,2024-05-10,-65.82,Amazon,AMZN Mktp US*E8478,shopping,false,5942,synthetic
t145,u_user2,a_checking,2024-05-11,-130.98,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t138,u_user2,a_checking,2024-05-12,-61.49,Comcast,HOME INTERNET,internet,true,4816,synthetic
t158,u_user2,a_credit,2024-05-12,-133.78,Amazon,AMZN Mktp US*G7543,shopping,false,5942,synthetic
t156,u_user2,a_checking,2024-05-13,-3.53,Starbucks,STARBUCKS 2789,coffee,false,5814,synthetic
t139,u_user2,a_checking,2024-05-14,-45.07,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t135,u_user2,a_checking,2024-05-15,2583.23,Acme Inc.,PAYROLL,Income,true,0,synthetic
t153,u_user2,a_checking,2024-05-15,-3.24,Starbucks,STARBUCKS 9430,coffee,false,5814,synthetic
t147,u_user2,a_checking,2024-05-20,-37.01,Chevron,CHEVRON OIL 3971,gas,false,5541,synthetic
t163,u_user2,a_checking,2024-05-20,-107.52,Venmo,VENMO CASHOUT,transfer,false,6011,synthetic
t150,u_user2,a_checking,2024-05-21,-18.24,Local Diner,LOCAL DINER 5780,restaurants,false,5812,synthetic
t152,u_user2,a_checking,2024-05-21,-5.07,Starbucks,STARBUCKS 9378,coffee,false,5814,synthetic
t162,u_user2,a_checking,2024-05-23,84.43,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t144,u_user2,a_checking,2024-05-24,-132.25,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t149,u_user2,a_checking,2024-05-25,-18.37,Panera Bread,PANERA BREAD 9307,restaurants,false,5812,synthetic
t159,u_user2,a_credit,2024-05-29,-151.11,Amazon,AMZN Mktp US*C4982,shopping,false,5942,synthetic
t155,u_user2,a_checking,2024-05-31,-4.99,Starbucks,,coffee,false,5814,synthetic
t164,u_user2,a_checking,2024-06-01,2543.1,Acme Inc.,PAYROLL,Income,true,0,synthetic
t177,u_user2,a_checking,2024-06-01,-64.9,Shell,SHELL OIL 6300,gas,false,5541,synthetic
t166,u_user2,a_checking,2024-06-02,-1515.45,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t174,u_user2,a_checking,2024-06-02,-105.51,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t180,u_user2,a_checking,2024-06-02,-19.82,Panera Bread,,restaurants,false,5812,synthetic
t179,u_user2,a_checking,2024-06-03,-65.02,Chevron,CHEVRON OIL 1194,gas,false,5541,synthetic
t170,u_user2,a_credit,2024-06-05,-13.44,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t182,u_user2,a_checking,2024-06-05,-30.15,Panera Bread,,restaurants,false,5812,synthetic
t186,u_user2,a_checking,2024-06-05,-3.02,Starbucks,STARBUCKS 3172,coffee,false,5814,synthetic
t187,u_user2,a_checking,2024-06-05,-3.78,Starbucks,STARBUCKS 8825,coffee,false,5814,synthetic
t191,u_user2,a_checking,2024-06-05,-5.12,Starbucks,STARBUCKS 6874,coffee,false,5814,synthetic
t171,u_user2,a_credit,2024-06-06,-7.61,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t172,u_user2,a_credit,2024-06-07,-2.94,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t196,u_user2,a_credit,2024-06-08,-600.9,Delta Airlines,DL 581530,travel,false,4511,synthetic
t183,u_user2,a_checking,2024-06-09,-27.33,Local Diner,LOCAL DINER 6593,restaurants,false,5812,synthetic
t167,u_user2,a_checking,2024-06-10,-78.1,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t181,u_user2,a_checking,2024-06-10,-30.18,Panera Bread,PANERA BREAD 6856,restaurants,false,5812,synthetic
t168,u_user2,a_checking,2024-06-12,-58.97,Comcast,HOME INTERNET,internet,true,4816,synthetic
t178,u_user2,a_checking,2024-06-12,-40.78,Shell,SHELL OIL 7553,gas,false,5541,synthetic
t193,u_user2,a_checking,2024-06-12,-38.71,Uber,UBER TRIP 9872,rideshare,false,4121,synthetic
t169,u_user2,a_checking,2024-06-14,-46.88,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t200,u_user2,a_checking,2024-06-14,-204.23,Venmo,VENMO CASHOUT,transfer,false,6011,synthetic
t165,u_user2,a_checking,2024-06-15,2543.27,Acme Inc.,PAYROLL,Income,true,0,synthetic
t199,u_user2,a_checking,2024-06-15,149.19,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t189,u_user2,a_checking,2024-06-16,-6.79,Starbucks,STARBUCKS 5535,coffee,false,5814,synthetic
t192,u_user2,a_checking,2024-06-16,-6.27,Starbucks,STARBUCKS 8148,coffee,false,5814,synthetic
t190,u_user2,a_checking,2024-06-18,-4.35,Starbucks,,coffee,false,5814,synthetic
t173,u_user2,a_checking,2024-06-19,-116.41,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t185,u_user2,a_checking,2024-06-19,-32.69,Panera Bread,,restaurants,false,5812,synthetic
t175,u_user2,a_checking,2024-06-21,-66.2,GrocerMart,,groceries,false,5411,synthetic
t195,u_user2,a_credit,2024-06-21,-188.66,Target,,shopping,false,5311,synthetic
t188,u_user2,a_checking,2024-06-22,-7.5,Starbucks,STARBUCKS 7135,coffee,false,5814,synthetic
t197,u_user2,a_checking,2024-06-25,-122.37,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
t198,u_user2,a_checking,2024-06-25,-130.62,City Dental,,healthcare,false,8011,synthetic
t176,u_user2,a_checking,2024-06-26,-42.43,Shell,SHELL OIL 9497,gas,false,5541,synthetic
t184,u_user2,a_checking,2024-06-26,-35.14,Chipotle,CHIPOTLE 4809,restaurants,false,5812,synthetic
t194,u_user2,a_checking,2024-06-27,-57.32,Lyft,LYFT TRIP 7998,rideshare,false,4121,synthetic
t201,u_user2,a_checking,2024-07-01,2543.13,Acme Inc.,PAYROLL,Income,true,0,synthetic
t203,u_user2,a_checking,2024-07-02,-1480.14,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t218,u_user2,a_checking,2024-07-04,-29.11,Chipotle,CHIPOTLE 7448,restaurants,false,5812,synthetic
t225,u_user2,a_checking,2024-07-04,164.07,Venmo,,transfer,false,6011,synthetic
t207,u_user2,a_credit,2024-07-05,-12.69,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t208,u_user2,a_credit,2024-07-06,-8.24,Netflix,,subscription,true,5815,synthetic
t214,u_user2,a_checking,2024-07-06,-41.3,Shell,SHELL OIL 9105,gas,false,5541,synthetic
t209,u_user2,a_credit,2024-07-07,-3.05,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t204,u_user2,a_checking,2024-07-10,-79.37,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t224,u_user2,a_credit,2024-07-10,-207.79,Amazon,AMZN Mktp US*G6615,shopping,false,5942,synthetic
t213,u_user2,a_checking,2024-07-11,-56.99,Chevron,CHEVRON OIL 3657,gas,false,5541,synthetic
t205,u_user2,a_checking,2024-07-12,-58.8,Comcast,HOME INTERNET,internet,true,4816,synthetic
t216,u_user2,a_checking,2024-07-12,-38.48,Panera Bread,PANERA BREAD 9106,restaurants,false,5812,synthetic
t210,u_user2,a_checking,2024-07-13,-58.87,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t206,u_user2,a_checking,2024-07-14,-43.32,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t202,u_user2,a_checking,2024-07-15,2453.81,Acme Inc.,PAYROLL,Income,true,0,synthetic
t211,u_user2,a_checking,2024-07-16,-70.06,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t217,u_user2,a_checking,2024-07-16,-33.62,Chipotle,CHIPOTLE 9792,restaurants,false,5812,synthetic
t221,u_user2,a_checking,2024-07-17,-4.51,Starbucks,STARBUCKS 2773,coffee,false,5814,synthetic
t215,u_user2,a_checking,2024-07-20,-49.6,Chevron,CHEVRON OIL 2966,gas,false,5541,synthetic
t223,u_user2,a_checking,2024-07-20,-68.53,Lyft,LYFT TRIP 7360,rideshare,false,4121,synthetic
t219,u_user2,a_checking,2024-07-23,-4.5,Starbucks,STARBUCKS 9982,coffee,false,5814,synthetic
t212,u_user2,a_checking,2024-07-24,-55.96,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t222,u_user2,a_checking,2024-07-24,-3.07,Starbucks,STARBUCKS 1946,coffee,false,5814,synthetic
t220,u_user2,a_checking,2024-07-25,-4.92,Starbucks,STARBUCKS 8008,coffee,false,5814,synthetic
t226,u_user2,a_checking,2024-08-01,2465.91,Acme Inc.,PAYROLL,Income,true,0,synthetic
t253,u_user2,a_checking,2024-08-01,-7.76,Starbucks,STARBUCKS 3313,coffee,false,5814,synthetic
t228,u_user2,a_checking,2024-08-02,-1530.68,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t235,u_user2,a_checking,2024-08-04,-79.3,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t236,u_user2,a_checking,2024-08-04,-77.61,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t232,u_user2,a_credit,2024-08-05,-12.51,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t239,u_user2,a_checking,2024-08-05,-58.97,Chevron,CHEVRON OIL 8797,gas,false,5541,synthetic
t242,u_user2,a_checking,2024-08-05,-15.23,Local Diner,LOCAL DINER 5675,restaurants,false,5812,synthetic
t233,u_user2,a_credit,2024-08-06,-7.9,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t248,u_user2,a_checking,2024-08-06,-4.8,Starbucks,STARBUCKS 6515,coffee,false,5814,synthetic
t234,u_user2,a_credit,2024-08-07,-3.04,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t252,u_user2,a_checking,2024-08-07,-3.86,Starbucks,STARBUCKS 5321,coffee,false,5814,synthetic
t249,u_user2,a_checking,2024-08-08,-6.3,Starbucks,STARBUCKS 7663,coffee,false,5814,synthetic
t258,u_user2,a_checking,2024-08-08,-191.55,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t251,u_user2,a_checking,2024-08-09,-3.84,Starbucks,STARBUCKS 4899,coffee,false,5814,synthetic
t229,u_user2,a_checking,2024-08-10,-78.57,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t230,u_user2,a_checking,2024-08-12,-62.11,Comcast,HOME INTERNET,internet,true,4816,synthetic
t240,u_user2,a_checking,2024-08-12,-56.61,Shell,SHELL OIL 2184,gas,false,5541,synthetic
t254,u_user2,a_credit,2024-08-12,-279.47,Best Buy,BESTBUY #2689,electronics,false,5732,synthetic
t231,u_user2,a_checking,2024-08-14,-43.3,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t227,u_user2,a_checking,2024-08-15,2404.12,Acme Inc.,PAYROLL,Income,true,0,synthetic
t238,u_user2,a_checking,2024-08-19,-79.45,Shell,SHELL OIL 8933,gas,false,5541,synthetic
t257,u_user2,a_checking,2024-08-20,-49.03,Kaiser,,healthcare,false,8011,synthetic
t241,u_user2,a_checking,2024-08-21,-30.23,Chipotle,CHIPOTLE 9465,restaurants,false,5812,synthetic
t244,u_user2,a_checking,2024-08-21,-26.78,Panera Bread,PANERA BREAD 6982,restaurants,false,5812,synthetic
t250,u_user2,a_checking,2024-08-21,-5.51,Starbucks,STARBUCKS 1556,coffee,false,5814,synthetic
t245,u_user2,a_checking,2024-08-23,-36.84,Panera Bread,PANERA BREAD 5524,restaurants,false,5812,synthetic
t255,u_user2,a_credit,2024-08-23,-299.58,Best Buy,BESTBUY #6649,electronics,false,5732,synthetic
t243,u_user2,a_checking,2024-08-24,-37.8,Panera Bread,PANERA BREAD 4243,restaurants,false,5812,synthetic
t256,u_user2,a_checking,2024-08-25,-115.37,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
